Date,State,Confirmed,Deaths,Recovered
23-08-2020,Jammu and Kashmir,31981,24398,608
23-08-2020,Jharkhand,28571,18507,308
23-08-2020,Chhattisgarh,20078,12394,189
23-08-2020,Uttarakhand,14566,10021,195
23-08-2020,Goa,13790,10019,140
23-08-2020,Puducherry,10112,6307,151
23-08-2020,Tripura,8702,6182,72
23-08-2020,Manipur,5132,3455,22
23-08-2020,Himachal Pradesh,4895,3341,29
23-08-2020,Nagaland,3635,2166,9
23-08-2020,Arunachal Pradesh,3223,2228,5
23-08-2020,Andaman and Nicobar Islands,2808,1853,32
23-08-2020,Chandigarh,2776,1471,33
23-08-2020,Ladakh,2210,1469,21
23-08-2020,Dadra and Nagar Haveli and Daman and Diu,2120,1702,2
23-08-2020,Meghalaya,1811,769,7
23-08-2020,Sikkim,1381,871,3
23-08-2020,Mizoram,917,423,0
24-08-2020,Maharashtra,682383,488271,22253
24-08-2020,Tamil Nadu,379385,319327,6517
24-08-2020,Andhra Pradesh,353111,260087,3282
24-08-2020,Karnataka,277814,189564,4683
24-08-2020,Uttar Pradesh,187781,135613,2926
24-08-2020,Delhi,161466,145388,4300
24-08-2020,West Bengal,138870,108007,2794
24-08-2020,Bihar,121947,98325,511
24-08-2020,Telangana,106091,82411,761
24-08-2020,Assam,90740,70900,242
24-08-2020,Gujarat,86624,69212,2895
24-08-2020,Odisha,78530,54406,409
24-08-2020,Rajasthan,70609,55324,955
24-08-2020,Kerala,58262,37645,223
24-08-2020,Haryana,54386,44822,603
24-08-2020,Madhya Pradesh,53129,40390,1229
24-08-2020,Punjab,41779,26528,1086
24-08-2020,Jammu and Kashmir,32647,24832,617
24-08-2020,Jharkhand,29677,19629,312
24-08-2020,Chhattisgarh,20918,12931,197
24-08-2020,Uttarakhand,15124,10480,200
24-08-2020,Goa,13999,10472,144
24-08-2020,Puducherry,10522,6657,159
24-08-2020,Tripura,8902,6341,73
24-08-2020,Manipur,5246,3616,22
24-08-2020,Himachal Pradesh,5001,3461,29
24-08-2020,Nagaland,3686,2294,9
24-08-2020,Arunachal Pradesh,3263,2297,5
24-08-2020,Chandigarh,2918,1492,37
24-08-2020,Andaman and Nicobar Islands,2860,1963,33
24-08-2020,Ladakh,2279,1491,23
24-08-2020,Dadra and Nagar Haveli and Daman and Diu,2161,1753,2
24-08-2020,Meghalaya,1917,776,8
24-08-2020,Sikkim,1403,871,3
24-08-2020,Mizoram,918,459,0
25-08-2020,Maharashtra,693398,502490,22465
25-08-2020,Tamil Nadu,385352,325456,6614
25-08-2020,Andhra Pradesh,361712,268828,3368
25-08-2020,Karnataka,283665,197625,4810
25-08-2020,Uttar Pradesh,192382,140107,2987
25-08-2020,Delhi,162527,146588,4313
25-08-2020,West Bengal,141837,111292,2851
25-08-2020,Bihar,123198,101292,514
25-08-2020,Telangana,108670,84163,770
25-08-2020,Assam,92619,73090,252
25-08-2020,Gujarat,87691,70231,2908
25-08-2020,Odisha,81479,56925,419
25-08-2020,Rajasthan,71955,56600,967
25-08-2020,Kerala,59504,38883,234
25-08-2020,Haryana,55460,45405,613
25-08-2020,Madhya Pradesh,54421,41231,1246
25-08-2020,Punjab,43284,28357,1129
25-08-2020,Jammu and Kashmir,33075,25205,624
25-08-2020,Jharkhand,31005,20870,330
25-08-2020,Chhattisgarh,22054,13424,206
25-08-2020,Uttarakhand,15529,10912,207
25-08-2020,Goa,14138,10909,148
25-08-2020,Puducherry,10859,6942,164
25-08-2020,Tripura,9195,6414,78
25-08-2020,Manipur,5362,3714,22
25-08-2020,Himachal Pradesh,5101,3584,29
25-08-2020,Nagaland,3714,2396,9
25-08-2020,Arunachal Pradesh,3312,2427,5
25-08-2020,Chandigarh,3035,1646,37
25-08-2020,Andaman and Nicobar Islands,2904,2092,35
25-08-2020,Ladakh,2330,1517,23
25-08-2020,Dadra and Nagar Haveli and Daman and Diu,2181,1786,2
25-08-2020,Meghalaya,1976,789,8
25-08-2020,Sikkim,1446,934,3
25-08-2020,Mizoram,953,461,0
26-08-2020,Maharashtra,703823,514790,22794
26-08-2020,Tamil Nadu,391303,332454,6721
26-08-2020,Andhra Pradesh,371639,278247,3460
26-08-2020,Karnataka,291826,204439,4958
26-08-2020,Uttar Pradesh,197388,144754,3059
26-08-2020,Delhi,164071,147743,4330
26-08-2020,West Bengal,144801,114543,2909
26-08-2020,Bihar,124536,104301,519
26-08-2020,Telangana,111688,85223,780
26-08-2020,Assam,94592,74814,260
26-08-2020,Gujarat,88805,71236,2928
26-08-2020,Odisha,84231,59470,428
26-08-2020,Rajasthan,73325,58126,980
26-08-2020,Kerala,61879,40339,244
26-08-2020,Haryana,56608,46496,623
26-08-2020,Madhya Pradesh,55800,42310,1265
26-08-2020,Punjab,44577,29145,1178
26-08-2020,Jammu and Kashmir,33776,25594,638
26-08-2020,Jharkhand,31973,21388,347
26-08-2020,Chhattisgarh,23341,13732,221
26-08-2020,Uttarakhand,16014,11201,213
26-08-2020,Goa,14530,11224,157
26-08-2020,Puducherry,11426,7273,172
26-08-2020,Tripura,9523,6574,83
26-08-2020,Manipur,5444,3812,24
26-08-2020,Himachal Pradesh,5154,3748,30
26-08-2020,Nagaland,3752,2611,9
26-08-2020,Arunachal Pradesh,3412,2508,5
26-08-2020,Chandigarh,3209,1713,40
26-08-2020,Andaman and Nicobar Islands,2945,2231,37
26-08-2020,Ladakh,2420,1549,24
26-08-2020,Dadra and Nagar Haveli and Daman and Diu,2203,1820,2
26-08-2020,Meghalaya,2018,832,8
26-08-2020,Sikkim,1475,1054,3
26-08-2020,Mizoram,967,464,0
27-08-2020,Maharashtra,718711,522427,23089
27-08-2020,Tamil Nadu,397261,338060,6839
27-08-2020,Andhra Pradesh,382469,286720,3541
27-08-2020,Karnataka,300406,211688,5091
27-08-2020,Uttar Pradesh,203028,148562,3149
27-08-2020,Delhi,165764,148897,4347
27-08-2020,West Bengal,147775,117857,2964
27-08-2020,Bihar,126714,106361,530
27-08-2020,Telangana,114483,86095,788
27-08-2020,Assam,96771,76962,274
27-08-2020,Gujarat,89994,72282,2945
27-08-2020,Odisha,87602,62813,441
27-08-2020,Rajasthan,74670,59579,992
27-08-2020,Kerala,64355,41690,257
27-08-2020,Haryana,58005,47613,634
27-08-2020,Madhya Pradesh,56864,43246,1282
27-08-2020,Punjab,46090,30231,1219
27-08-2020,Jammu and Kashmir,34480,26193,657
27-08-2020,Jharkhand,33046,22349,362
27-08-2020,Chhattisgarh,24550,14145,231
27-08-2020,Uttarakhand,16549,11524,219
27-08-2020,Goa,15027,11511,165
27-08-2020,Puducherry,11930,7486,180
27-08-2020,Tripura,9908,6697,85
27-08-2020,Manipur,5585,3829,25
27-08-2020,Himachal Pradesh,5321,3810,32
27-08-2020,Nagaland,3778,2611,9
27-08-2020,Arunachal Pradesh,3555,2563,5
27-08-2020,Chandigarh,3376,1796,41
27-08-2020,Andaman and Nicobar Islands,2985,2309,41
27-08-2020,Ladakh,2451,1580,25
27-08-2020,Dadra and Nagar Haveli and Daman and Diu,2228,1862,2
27-08-2020,Meghalaya,2050,874,8
27-08-2020,Sikkim,1486,1076,3
27-08-2020,Mizoram,967,473,0
28-08-2020,Maharashtra,733568,531563,23444
28-08-2020,Tamil Nadu,403242,343930,6948
28-08-2020,Andhra Pradesh,393090,295248,3633
28-08-2020,Karnataka,309792,219554,5232
28-08-2020,Uttar Pradesh,208419,152893,3217
28-08-2020,Delhi,167604,150027,4369
28-08-2020,West Bengal,150772,121046,3017
28-08-2020,Bihar,128780,109175,538
28-08-2020,Telangana,117415,87675,799
28-08-2020,Assam,98807,79307,278
28-08-2020,Gujarat,91179,73475,2962
28-08-2020,Odisha,90986,65323,448
28-08-2020,Rajasthan,76015,60585,1005
28-08-2020,Kerala,66761,43757,267
28-08-2020,Haryana,59298,48690,646
28-08-2020,Madhya Pradesh,58181,44453,1306
28-08-2020,Punjab,47836,30972,1256
28-08-2020,Jammu and Kashmir,35135,26721,671
28-08-2020,Jharkhand,34396,22927,373
28-08-2020,Chhattisgarh,25988,14607,245
28-08-2020,Uttarakhand,17277,11775,228
28-08-2020,Goa,15483,11867,171
28-08-2020,Puducherry,12434,7761,190
28-08-2020,Tripura,10414,6839,89
28-08-2020,Manipur,5725,3957,25
28-08-2020,Himachal Pradesh,5501,4008,33
28-08-2020,Nagaland,3784,2735,9
28-08-2020,Arunachal Pradesh,3633,2621,5
28-08-2020,Chandigarh,3564,1977,43
28-08-2020,Andaman and Nicobar Islands,3018,2374,42
28-08-2020,Ladakh,2492,1640,27
28-08-2020,Dadra and Nagar Haveli and Daman and Diu,2266,1916,2
28-08-2020,Meghalaya,2129,899,8
28-08-2020,Sikkim,1542,1151,3
28-08-2020,Mizoram,974,500,0
29-08-2020,Maharashtra,747995,543170,23775
29-08-2020,Tamil Nadu,409238,349682,7050
29-08-2020,Andhra Pradesh,403616,303711,3714
29-08-2020,Karnataka,318752,227018,5368
29-08-2020,Uttar Pradesh,213824,157879,3294
29-08-2020,Delhi,169412,151473,4389
29-08-2020,West Bengal,153754,124332,3073
29-08-2020,Bihar,131057,112452,558
29-08-2020,Telangana,120166,89350,808
29-08-2020,Assam,101367,81070,286
29-08-2020,Odisha,94668,67826,456
29-08-2020,Gujarat,92452,74525,2976
29-08-2020,Rajasthan,77370,62033,1017
29-08-2020,Kerala,69304,45854,274
29-08-2020,Haryana,60596,49710,661
29-08-2020,Madhya Pradesh,59433,45396,1323
29-08-2020,Punjab,49378,33008,1307
29-08-2020,Jammu and Kashmir,35831,27372,678
29-08-2020,Jharkhand,35321,23850,381
29-08-2020,Chhattisgarh,27233,15109,251
29-08-2020,Uttarakhand,17865,12124,239
29-08-2020,Goa,16006,12296,175
29-08-2020,Puducherry,13024,8080,199
29-08-2020,Tripura,10857,7037,94
29-08-2020,Manipur,5843,4057,27
29-08-2020,Himachal Pradesh,5637,4149,33
29-08-2020,Nagaland,3805,2850,9
29-08-2020,Arunachal Pradesh,3745,2709,5
29-08-2020,Chandigarh,3724,2107,45
29-08-2020,Andaman and Nicobar Islands,3050,2444,42
29-08-2020,Ladakh,2540,1714,28
29-08-2020,Dadra and Nagar Haveli and Daman and Diu,2290,1960,2
29-08-2020,Meghalaya,2240,958,10
29-08-2020,Sikkim,1576,1184,3
29-08-2020,Mizoram,1003,509,0
30-08-2020,Maharashtra,764281,554711,24103
30-08-2020,Tamil Nadu,415590,355727,7137
30-08-2020,Andhra Pradesh,414164,312687,3796
30-08-2020,Karnataka,327076,235128,5483
30-08-2020,Uttar Pradesh,219457,162741,3356
30-08-2020,Delhi,171366,152922,4404
30-08-2020,West Bengal,156766,127644,3126
30-08-2020,Bihar,133003,114772,561
30-08-2020,Telangana,123090,90988,818
30-08-2020,Assam,103794,82510,289
30-08-2020,Odisha,97920,70714,470
30-08-2020,Gujarat,93734,75636,2989
30-08-2020,Rajasthan,78777,62971,1030
30-08-2020,Kerala,71701,48079,280
30-08-2020,Haryana,61987,50711,670
30-08-2020,Madhya Pradesh,60875,46413,1345
30-08-2020,Punjab,50848,34091,1348
30-08-2020,Jharkhand,36857,25103,397
30-08-2020,Jammu and Kashmir,36377,28020,685
30-08-2020,Chhattisgarh,28746,15818,262
30-08-2020,Uttarakhand,18571,12586,250
30-08-2020,Goa,16553,12729,178
30-08-2020,Puducherry,13556,8511,211
30-08-2020,Tripura,11307,7232,98
30-08-2020,Manipur,5960,4186,28
30-08-2020,Himachal Pradesh,5781,4308,34
30-08-2020,Chandigarh,3985,2248,45
30-08-2020,Arunachal Pradesh,3877,2754,5
30-08-2020,Nagaland,3851,2917,9
30-08-2020,Andaman and Nicobar Islands,3081,2519,44
30-08-2020,Ladakh,2603,1745,32
30-08-2020,Dadra and Nagar Haveli and Daman and Diu,2306,1998,2
30-08-2020,Meghalaya,2283,1035,10
30-08-2020,Sikkim,1602,1195,3
30-08-2020,Mizoram,1008,584,0
31-08-2020,Maharashtra,780689,562401,24399
31-08-2020,Andhra Pradesh,424767,321754,3884
31-08-2020,Tamil Nadu,422085,362133,7231
31-08-2020,Karnataka,335928,242229,5589
31-08-2020,Uttar Pradesh,225632,167543,3423
31-08-2020,Delhi,173390,154171,4426
31-08-2020,West Bengal,159785,130952,3176
31-08-2020,Bihar,135035,117124,578
31-08-2020,Telangana,124963,92837,827
31-08-2020,Assam,105774,83927,296
31-08-2020,Odisha,100934,73233,482
31-08-2020,Gujarat,95009,76731,3006
31-08-2020,Rajasthan,80227,65093,1043
31-08-2020,Kerala,73855,49849,287
31-08-2020,Haryana,63282,51620,682
31-08-2020,Madhya Pradesh,62433,47467,1374
31-08-2020,Punjab,52526,35747,1404
31-08-2020,Jharkhand,38435,26448,410
31-08-2020,Jammu and Kashmir,37163,28510,694
31-08-2020,Chhattisgarh,30092,16303,269
31-08-2020,Uttarakhand,19235,13066,257
31-08-2020,Goa,17004,13186,183
31-08-2020,Puducherry,14127,8968,221
31-08-2020,Tripura,11644,7433,103
31-08-2020,Manipur,6112,4239,28
31-08-2020,Himachal Pradesh,5945,4450,35
31-08-2020,Chandigarh,4155,2296,52
31-08-2020,Arunachal Pradesh,4034,2822,7
31-08-2020,Nagaland,3922,3026,9
31-08-2020,Andaman and Nicobar Islands,3104,2586,45
31-08-2020,Ladakh,2638,1757,34
31-08-2020,Meghalaya,2343,1049,10
31-08-2020,Dadra and Nagar Haveli and Daman and Diu,2340,2042,2
31-08-2020,Sikkim,1627,1220,3
31-08-2020,Mizoram,1011,589,0
01-09-2020,Maharashtra,792541,573559,24583
01-09-2020,Andhra Pradesh,434771,330526,3969
01-09-2020,Tamil Nadu,428041,368141,7322
01-09-2020,Karnataka,342423,249467,5702
01-09-2020,Uttar Pradesh,230414,172140,3486
01-09-2020,Delhi,174748,155678,4444
01-09-2020,West Bengal,162778,134270,3228
01-09-2020,Bihar,136457,119540,582
01-09-2020,Telangana,127697,95162,836
01-09-2020,Assam,109040,85461,306
01-09-2020,Odisha,103536,77286,492
01-09-2020,Gujarat,96300,77756,3020
01-09-2020,Rajasthan,81693,66812,1056
01-09-2020,Kerala,75385,51538,294
01-09-2020,Haryana,64732,52672,689
01-09-2020,Madhya Pradesh,63965,48657,1394
01-09-2020,Punjab,53992,37027,1453
01-09-2020,Jharkhand,41656,27143,417
01-09-2020,Jammu and Kashmir,37698,29015,703
01-09-2020,Chhattisgarh,31503,16989,277
01-09-2020,Uttarakhand,19827,13650,269
01-09-2020,Goa,17418,13577,192
01-09-2020,Puducherry,14411,9334,228
01-09-2020,Tripura,12153,7674,113
01-09-2020,Manipur,6252,4330,28
01-09-2020,Himachal Pradesh,6116,4515,38
01-09-2020,Chandigarh,4346,2431,56
01-09-2020,Arunachal Pradesh,4112,2885,7
01-09-2020,Nagaland,3950,3067,9
01-09-2020,Andaman and Nicobar Islands,3132,2647,46
01-09-2020,Ladakh,2681,1874,34
01-09-2020,Meghalaya,2368,1162,10
01-09-2020,Dadra and Nagar Haveli and Daman and Diu,2367,2081,2
01-09-2020,Sikkim,1652,1225,3
01-09-2020,Mizoram,1011,591,0
02-09-2020,Maharashtra,808306,584537,24903
02-09-2020,Andhra Pradesh,445139,339876,4053
02-09-2020,Tamil Nadu,433969,374172,7418
02-09-2020,Karnataka,351481,254626,5837
02-09-2020,Uttar Pradesh,235757,176677,3542
02-09-2020,Delhi,177060,156728,4462
02-09-2020,West Bengal,165721,137616,3283
02-09-2020,Bihar,138349,121560,621
02-09-2020,Telangana,130589,97402,846
02-09-2020,Assam,111724,86895,315
02-09-2020,Odisha,106561,80770,503
02-09-2020,Gujarat,97629,78887,3034
02-09-2020,Rajasthan,83163,68124,1069
02-09-2020,Kerala,76525,53649,298
02-09-2020,Haryana,66426,53835,706
02-09-2020,Madhya Pradesh,65490,49992,1426
02-09-2020,Punjab,55508,38147,1512
02-09-2020,Jharkhand,43833,28149,428
02-09-2020,Jammu and Kashmir,38223,29484,717
02-09-2020,Chhattisgarh,33387,17567,287
02-09-2020,Uttarakhand,20398,14076,280
02-09-2020,Goa,18006,13850,194
02-09-2020,Puducherry,14766,9675,240
02-09-2020,Tripura,12702,7847,118
02-09-2020,Manipur,6382,4450,29
02-09-2020,Himachal Pradesh,6255,4688,40
02-09-2020,Chandigarh,4550,2551,57
02-09-2020,Arunachal Pradesh,4212,2979,7
02-09-2020,Nagaland,4003,3201,9
02-09-2020,Andaman and Nicobar Islands,3160,2714,46
02-09-2020,Ladakh,2733,1978,35
02-09-2020,Meghalaya,2440,1235,12
02-09-2020,Dadra and Nagar Haveli and Daman and Diu,2386,2122,2
02-09-2020,Sikkim,1670,1237,4
02-09-2020,Mizoram,1020,612,0
03-09-2020,Maharashtra,825739,598496,25195
03-09-2020,Andhra Pradesh,455531,348330,4125
03-09-2020,Tamil Nadu,439959,380063,7516
03-09-2020,Karnataka,361341,260913,5950
03-09-2020,Uttar Pradesh,241439,181364,3616
03-09-2020,Delhi,179569,158586,4481
03-09-2020,West Bengal,168697,140913,3339
03-09-2020,Bihar,141441,123794,646
03-09-2020,Telangana,133406,100013,856
03-09-2020,Assam,115279,88729,323
03-09-2020,Odisha,109780,84073,514
03-09-2020,Gujarat,98888,79929,3046
03-09-2020,Rajasthan,84674,70674,1081
03-09-2020,Kerala,78072,55778,305
03-09-2020,Haryana,68218,54875,721
03-09-2020,Madhya Pradesh,66914,51124,1453
03-09-2020,Punjab,56989,39742,1618
03-09-2020,Jharkhand,44862,29747,438
03-09-2020,Jammu and Kashmir,38864,30079,732
03-09-2020,Chhattisgarh,35683,18220,299
03-09-2020,Uttarakhand,21234,14501,291
03-09-2020,Goa,18642,14059,204
03-09-2020,Puducherry,15157,9968,253
03-09-2020,Tripura,13292,8033,126
03-09-2020,Manipur,6507,4607,29
03-09-2020,Himachal Pradesh,6416,4760,43
03-09-2020,Chandigarh,4789,2670,59
03-09-2020,Arunachal Pradesh,4360,3075,7
03-09-2020,Nagaland,4017,3223,9
03-09-2020,Andaman and Nicobar Islands,3186,2758,47
03-09-2020,Ladakh,2785,2007,35
03-09-2020,Meghalaya,2517,1318,13
03-09-2020,Dadra and Nagar Haveli and Daman and Diu,2435,2141,2
03-09-2020,Sikkim,1704,1269,4
03-09-2020,Mizoram,1020,661,0
04-09-2020,Maharashtra,843844,612484,25586
04-09-2020,Andhra Pradesh,465730,358009,4200
04-09-2020,Tamil Nadu,445851,386173,7608
04-09-2020,Karnataka,370206,268035,6054
04-09-2020,Uttar Pradesh,247101,185812,3691
04-09-2020,Delhi,182306,160114,4500
04-09-2020,West Bengal,171681,144248,3394
04-09-2020,Bihar,142967,124976,672
04-09-2020,Telangana,135884,102024,866
04-09-2020,Assam,118333,90700,330
04-09-2020,Odisha,113411,87351,522
04-09-2020,Gujarat,100213,81055,3062
04-09-2020,Rajasthan,86227,71220,1095
04-09-2020,Kerala,79625,57728,315
04-09-2020,Haryana,70099,55889,740
04-09-2020,Madhya Pradesh,68586,52215,1483
04-09-2020,Punjab,58515,41271,1690
04-09-2020,Jharkhand,46480,30886,444
04-09-2020,Jammu and Kashmir,39943,30759,743
04-09-2020,Chhattisgarh,37967,18950,315
04-09-2020,Uttarakhand,22180,15009,300
04-09-2020,Goa,19355,14361,212
04-09-2020,Puducherry,15581,10279,260
04-09-2020,Tripura,13816,8212,129
04-09-2020,Himachal Pradesh,6615,4859,48
04-09-2020,Manipur,6609,4774,32
04-09-2020,Chandigarh,5065,2883,63
04-09-2020,Arunachal Pradesh,4574,3167,7
04-09-2020,Nagaland,4066,3324,9
04-09-2020,Andaman and Nicobar Islands,3223,2823,48
04-09-2020,Ladakh,2840,2039,35
04-09-2020,Meghalaya,2626,1393,13
04-09-2020,Dadra and Nagar Haveli and Daman and Diu,2450,2154,2
04-09-2020,Sikkim,1738,1304,4
04-09-2020,Mizoram,1040,671,0
05-09-2020,Maharashtra,863062,625773,25964
05-09-2020,Andhra Pradesh,476506,370163,4276
05-09-2020,Tamil Nadu,451827,392507,7687
05-09-2020,Karnataka,379486,274196,6170
05-09-2020,Uttar Pradesh,253175,190818,3762
05-09-2020,Delhi,185220,161865,4513
05-09-2020,West Bengal,174659,147553,3452
05-09-2020,Bihar,144104,126371,701
05-09-2020,Telangana,138395,104603,877
05-09-2020,Assam,121224,92720,345
05-09-2020,Odisha,116678,90331,531
05-09-2020,Gujarat,101533,82273,3076
05-09-2020,Rajasthan,87797,71899,1108
05-09-2020,Kerala,82104,60444,326
05-09-2020,Haryana,71983,57171,759
05-09-2020,Madhya Pradesh,70244,53257,1513
05-09-2020,Punjab,60013,42543,1739
05-09-2020,Jharkhand,48039,32043,447
05-09-2020,Jammu and Kashmir,40990,31435,755
05-09-2020,Chhattisgarh,40634,19625,337
05-09-2020,Uttarakhand,23011,15511,312
05-09-2020,Goa,19863,14747,220
05-09-2020,Puducherry,16164,10674,280
05-09-2020,Tripura,14507,8483,136
05-09-2020,Himachal Pradesh,6830,4965,50
05-09-2020,Manipur,6699,4899,35
05-09-2020,Chandigarh,5268,3105,68
05-09-2020,Arunachal Pradesh,4775,3280,7
05-09-2020,Nagaland,4107,3361,10
05-09-2020,Andaman and Nicobar Islands,3257,2863,49
05-09-2020,Ladakh,2935,2085,35
05-09-2020,Meghalaya,2734,1468,14
05-09-2020,Dadra and Nagar Haveli and Daman and Diu,2467,2180,2
05-09-2020,Sikkim,1843,1329,5
05-09-2020,Mizoram,1046,683,0
06-09-2020,Maharashtra,883862,636574,26276
06-09-2020,Andhra Pradesh,487331,382104,4347
06-09-2020,Tamil Nadu,457697,398366,7748
06-09-2020,Karnataka,389232,283298,6298
06-09-2020,Uttar Pradesh,259765,195959,3843
06-09-2020,Delhi,188193,163785,4538
06-09-2020,West Bengal,177701,150801,3510
06-09-2020,Bihar,145832,128503,735
06-09-2020,Telangana,140969,107530,886
06-09-2020,Assam,123922,95063,352
06-09-2020,Odisha,120221,93774,538
06-09-2020,Gujarat,102844,83419,3091
06-09-2020,Rajasthan,89363,73245,1122
06-09-2020,Kerala,84759,62555,337
06-09-2020,Haryana,74272,58580,781
06-09-2020,Madhya Pradesh,71880,54649,1543
06-09-2020,Punjab,61527,43849,1808
06-09-2020,Jharkhand,49797,34330,462
06-09-2020,Chhattisgarh,43163,20487,356
06-09-2020,Jammu and Kashmir,42241,31924,770
06-09-2020,Uttarakhand,23961,16056,330
06-09-2020,Goa,20455,15281,229
06-09-2020,Puducherry,16566,11107,298
06-09-2020,Tripura,15109,8745,144
06-09-2020,Himachal Pradesh,7018,4986,54
06-09-2020,Manipur,6883,4975,36
06-09-2020,Chandigarh,5502,3290,69
06-09-2020,Arunachal Pradesh,4914,3381,8
06-09-2020,Nagaland,4128,3392,10
06-09-2020,Andaman and Nicobar Islands,3292,2904,50
06-09-2020,Ladakh,2996,2127,35
06-09-2020,Meghalaya,2916,1527,15
06-09-2020,Dadra and Nagar Haveli and Daman and Diu,2537,2234,2
06-09-2020,Sikkim,1901,1347,5
06-09-2020,Mizoram,1062,718,0
07-09-2020,Maharashtra,907212,644400,26604
07-09-2020,Andhra Pradesh,498125,394019,4417
07-09-2020,Tamil Nadu,463480,404186,7836
07-09-2020,Karnataka,398551,292873,6393
07-09-2020,Uttar Pradesh,266283,200738,3920
07-09-2020,Delhi,191449,165973,4567
07-09-2020,West Bengal,180788,154008,3562
07-09-2020,Bihar,147661,130485,750
07-09-2020,Telangana,142771,110241,895
07-09-2020,Assam,125459,96826,360
07-09-2020,Odisha,124031,96364,546
07-09-2020,Gujarat,104179,84631,3105
07-09-2020,Rajasthan,90956,74861,1137
07-09-2020,Kerala,87841,64751,347
07-09-2020,Haryana,76549,60051,806
07-09-2020,Madhya Pradesh,73574,55887,1572
07-09-2020,Punjab,63473,45455,1862
07-09-2020,Jharkhand,51063,36184,469
07-09-2020,Chhattisgarh,45263,21198,380
07-09-2020,Jammu and Kashmir,43557,32327,784
07-09-2020,Uttarakhand,24629,16648,341
07-09-2020,Goa,20829,15839,236
07-09-2020,Puducherry,17032,11632,314
07-09-2020,Tripura,15508,9048,149
07-09-2020,Himachal Pradesh,7415,5184,55
07-09-2020,Manipur,7022,5164,38
07-09-2020,Chandigarh,5763,3439,71
07-09-2020,Arunachal Pradesh,5000,3472,8
07-09-2020,Nagaland,4178,3511,10
07-09-2020,Andaman and Nicobar Islands,3332,2951,50
07-09-2020,Ladakh,3036,2151,35
07-09-2020,Meghalaya,3005,1556,16
07-09-2020,Dadra and Nagar Haveli and Daman and Diu,2575,2271,2
07-09-2020,Sikkim,1910,1371,5
07-09-2020,Mizoram,1114,734,0
08-09-2020,Maharashtra,923641,659322,27027
08-09-2020,Andhra Pradesh,506493,404074,4487
08-09-2020,Tamil Nadu,469256,410116,7925
08-09-2020,Karnataka,404324,300770,6534
08-09-2020,Uttar Pradesh,271851,205731,3976
08-09-2020,Delhi,193526,168384,4599
08-09-2020,West Bengal,183865,157029,3620
08-09-2020,Bihar,149027,132145,761
08-09-2020,Telangana,145163,112587,906
08-09-2020,Assam,128244,99076,370
08-09-2020,Odisha,127892,99398,556
08-09-2020,Gujarat,105509,85907,3120
08-09-2020,Rajasthan,92536,76427,1151
08-09-2020,Kerala,89489,66997,359
08-09-2020,Haryana,78773,61611,829
08-09-2020,Madhya Pradesh,75459,56909,1589
08-09-2020,Punjab,65583,47020,1923
08-09-2020,Jharkhand,52620,37550,482
08-09-2020,Chhattisgarh,47280,22177,395
08-09-2020,Jammu and Kashmir,44570,32760,801
08-09-2020,Uttarakhand,25436,17123,348
08-09-2020,Goa,21173,16427,245
08-09-2020,Puducherry,17316,12135,325
08-09-2020,Tripura,16135,9342,152
08-09-2020,Himachal Pradesh,7660,5370,56
